"ID","Type","Name","Documentation","Source","Target","Specialization"
"id-878941","CompositionRelationship","","","id-736290","id-736529",""
"id-878845","CompositionRelationship","","","id-711342","id-718715",""
"id-5908bda4ec444d36862f214d15ac7b06","ServingRelationship","","","id-736415","id-f6eb2df1c8894a1a89ec05d23dd4b68b",""
"id-985dc6c69b83418b82c4481993a23cd2","ServingRelationship","","","id-718754","id-3716424db89446b59aaef8164198f9f6",""
"id-667af07cc0234cb39b37fdb77fb27e2c","ServingRelationship","","","id-711284","id-66cbd1922333427da4a6446c460c5c85",""
"id-9be28facba104949af2f704a0cea958a","ServingRelationship","","","id-718699","id-afa6bf1f62714f499a365d33d9c4eb15",""
"id-ee2377aa056c4eba92cd92dafbaf67fe","ServingRelationship","","","id-718167","id-4993de1666b84efcbc102bcd6102ada2",""
"id-54677ad2f9384d7b8f6bc3dc65cb7b3a","ServingRelationship","","","id-736531","id-0ecbd9d1faaa47a49a508613dea2efd0",""
"id-a1a19fcbb30942c399974afd85f6f88b","ServingRelationship","","","id-718766","id-afa6bf1f62714f499a365d33d9c4eb15",""
"id-029f3771d2614ebda35fd2f8b9d353c5","ServingRelationship","","","id-718748","id-3716424db89446b59aaef8164198f9f6",""
"id-d9fbedfd49354137a0971f307800831a","ServingRelationship","","","id-736551","id-6768bc9140094b1daa8706577a9a0b6e",""
"id-12aff278138b48de8140fd6931c6c838","ServingRelationship","","","id-711331","id-2653d94e08524482adaf3439ed2972e3",""
"id-777597dfc0e749fc989917a832e76745","ServingRelationship","","","id-736426","id-a5b3cfa283954862b6d6a05af2acd12d",""
"id-c2efb15a01254edca28d4ffef5ce5c72","ServingRelationship","","","id-736549","id-0ecbd9d1faaa47a49a508613dea2efd0",""
"id-130c9173d7cb4a2694997000ba2436c3","ServingRelationship","","","id-718770","id-4993de1666b84efcbc102bcd6102ada2",""
"id-08191330fe4c4af7bc4ccea2a00f0c2f","ServingRelationship","","","id-718755","id-91bf847e403945859162d47ea5d7490f",""
"id-9f0db698d4774f62b49f084eb2b66191","ServingRelationship","","","id-718837","id-a5b3cfa283954862b6d6a05af2acd12d",""
"id-5d46c938043e438e82b56960bb6fe68b","ServingRelationship","","","id-718793","id-4993de1666b84efcbc102bcd6102ada2",""
"id-7b2becbbe9c3479daf78b3de6bf2238d","ServingRelationship","","","id-736479","id-988752337f59432bb5552965cb7a96cc",""
"id-d45c93c1284645368c9e95bd5ca6ec47","ServingRelationship","","","id-718787","id-4993de1666b84efcbc102bcd6102ada2",""
"id-75cdff8b849949a3a58fc1ed06c2a0f9","ServingRelationship","","","id-718726","id-91bf847e403945859162d47ea5d7490f",""
"id-d6a583c8b4244d1fb1fc8570bc4e8bac","ServingRelationship","","","id-718700","id-d78e8cc1492d47c2851e1a2407e9959f",""
"id-bd0bc87ef547460dad6692bbe8c97de1","ServingRelationship","","","id-718695","id-df9fefba488846358a0b0593b99c6284",""
"id-64f1da0ef9bb460eb43d5ea75a739837","ServingRelationship","","","id-718696","id-afa6bf1f62714f499a365d33d9c4eb15",""
"id-43f2d5790bde4ca6988edab9ffc43151","ServingRelationship","","","id-718806","id-3716424db89446b59aaef8164198f9f6",""
"id-9ea14ce08c5f4448ade0c176eedc92e8","ServingRelationship","","","id-718825","id-988752337f59432bb5552965cb7a96cc",""
"id-4479878e538945e79fde73dad30a957b","ServingRelationship","","","id-718696","id-1c1d6f6d910a432f94a16f80147f0e4b",""
"id-49232379af38446d9a69845cc81aa2d9","ServingRelationship","","","id-711278","id-66cbd1922333427da4a6446c460c5c85",""
"id-626e9429c02745d6aacc80b3755a4c49","ServingRelationship","","","id-718171","id-0ecbd9d1faaa47a49a508613dea2efd0",""
"id-3c1cbf621b0e4701b6cf30bbb4b8844d","ServingRelationship","","","id-736278","id-0ecbd9d1faaa47a49a508613dea2efd0",""
"id-02bb259d026a45e49a4ef1fa01cd1844","ServingRelationship","","","id-718750","id-afa6bf1f62714f499a365d33d9c4eb15",""
"id-d95e76f0be944516a4e510fb62ed559c","ServingRelationship","","","id-736356","id-3716424db89446b59aaef8164198f9f6",""
"id-3006e3883fe142b0a574cbefcc6af93f","ServingRelationship","","","id-718704","id-3716424db89446b59aaef8164198f9f6",""
"id-56950cc099ea497abc0fefc30c292fe4","ServingRelationship","","","id-718345","id-91bf847e403945859162d47ea5d7490f",""
"id-daa502152b3241baa7b47258f63b8415","ServingRelationship","","","id-736322","id-988752337f59432bb5552965cb7a96cc",""
"id-3b51760e481f48b4be39c592a891680d","ServingRelationship","","","id-718334","id-4993de1666b84efcbc102bcd6102ada2",""
"id-5ee7bac7a44d4137a18722ff175c1496","ServingRelationship","","","id-736304","id-f6eb2df1c8894a1a89ec05d23dd4b68b",""
"id-8eaf0e99ed4c4756ab3b2e49586fa06e","ServingRelationship","","","id-718760","id-24459716ccb14af5bff12769ebcb5476",""
"id-5d5af5021a584e3aa3f2468013f2a6dc","ServingRelationship","","","id-711280","id-df9fefba488846358a0b0593b99c6284",""
"id-f07255d41f404f6999ef85497b6b6546","ServingRelationship","","","id-718772","id-afa6bf1f62714f499a365d33d9c4eb15",""
"id-dafa5159063b43ddab85ad00ef8bde14","ServingRelationship","","","id-718766","id-3716424db89446b59aaef8164198f9f6",""
"id-44fdf35e239143a0bef189024fea348c","ServingRelationship","","","id-718173","id-66cbd1922333427da4a6446c460c5c85",""
"id-49b643221f404d25a81112a0c4e357f0","ServingRelationship","","","id-718767","id-1c1d6f6d910a432f94a16f80147f0e4b",""
"id-d25034e490db4f0da354a27cb7c3dd5a","ServingRelationship","","","id-736490","id-63641939a77640b887628b46caf81710",""
"id-775a68a43b364b81ab65457a0e74cc60","ServingRelationship","","","id-711321","id-66cbd1922333427da4a6446c460c5c85",""
"id-e156e27e0913421784ac43ce30d87771","ServingRelationship","","","id-718750","id-4993de1666b84efcbc102bcd6102ada2",""
"id-8b06a64ffb63467fafbd3e08bd0def46","ServingRelationship","","","id-718169","id-d78e8cc1492d47c2851e1a2407e9959f",""
"id-1817d02aa5714d5a8b4ae96f65e94c63","ServingRelationship","","","id-736280","id-6768bc9140094b1daa8706577a9a0b6e",""
"id-3329e948bcf045fea68d0e159f05cb5f","ServingRelationship","","","id-718804","id-d78e8cc1492d47c2851e1a2407e9959f",""
"id-7915087ed4484ceeb7e7b262d52dbb08","ServingRelationship","","","id-736504","id-0ecbd9d1faaa47a49a508613dea2efd0",""
"id-0b3b6f488eb048b1ba6240fb0d73379f","ServingRelationship","","","id-718699","id-4993de1666b84efcbc102bcd6102ada2",""
"id-dcb0c887e7fb4c7bac1cff8f6b04f9dd","ServingRelationship","","","id-718750","id-df9fefba488846358a0b0593b99c6284",""
"id-56313868b32b47cd962db7a11245066c","ServingRelationship","","","id-736308","id-0ecbd9d1faaa47a49a508613dea2efd0",""
"id-af206a54fda147f181140e576b797037","ServingRelationship","","","id-718167","id-df9fefba488846358a0b0593b99c6284",""
"id-82bede0f78334dfe90f2fef1c5e21c37","ServingRelationship","","","id-718774","id-df9fefba488846358a0b0593b99c6284",""
"id-494777c40ac146d6928e4a14c7540f83","ServingRelationship","","","id-718806","id-afa6bf1f62714f499a365d33d9c4eb15",""
"id-8cb17cd9de994ad7bf7a77e753c52452","ServingRelationship","","","id-718758","id-3716424db89446b59aaef8164198f9f6",""
"id-841d3bfc7d6f4a928ae39cea12974f1d","ServingRelationship","","","id-736545","id-988752337f59432bb5552965cb7a96cc",""
"id-3a3881e64589485193ab94e2e2a4daed","ServingRelationship","","","id-711339","id-66cbd1922333427da4a6446c460c5c85",""
"id-1d2e7ebe0d1541b0b9e5dbea5f201e3f","ServingRelationship","","","id-718758","id-66cbd1922333427da4a6446c460c5c85",""
"id-11bbd5cd70f34335a6edfc31a741a7d5","ServingRelationship","","","id-711321","id-df9fefba488846358a0b0593b99c6284",""
"id-f5b3a7fabc8543468d3dd8f091756c7a","ServingRelationship","","","id-718699","id-f6eb2df1c8894a1a89ec05d23dd4b68b",""
"id-ff394e36f3a443a89508430b2b21843a","ServingRelationship","","","id-736318","id-f6eb2df1c8894a1a89ec05d23dd4b68b",""
"id-9a5a503390b940c4a8acd239f90492e7","ServingRelationship","","","id-736403","id-a5b3cfa283954862b6d6a05af2acd12d",""
"id-c04e4548bc2d422b816edde7bdbe0092","ServingRelationship","","","id-718737","id-1c1d6f6d910a432f94a16f80147f0e4b",""
"id-162628986f7e4da38068e50e2bbd62ee","ServingRelationship","","","id-718818","id-f6eb2df1c8894a1a89ec05d23dd4b68b",""
"id-98d735e11bfa4dc7a798b74d878386a3","ServingRelationship","","","id-718717","id-3716424db89446b59aaef8164198f9f6",""
"id-b6bec46ddf9043f69a6a367a1eaae09b","ServingRelationship","","","id-718730","id-91bf847e403945859162d47ea5d7490f",""
"id-860c5e2d7b1143dc9babfc8f3ae64802","ServingRelationship","","","id-718171","id-df9fefba488846358a0b0593b99c6284",""
"id-f7cb71e687b44d6886846169c9e4c750","ServingRelationship","","","id-736308","id-6768bc9140094b1daa8706577a9a0b6e",""
"id-7e9a5dceec61400b91a1348c14df7cd3","ServingRelationship","","","id-736547","id-0ecbd9d1faaa47a49a508613dea2efd0",""
"id-c319341aad6f46af80b11bbaec083488","ServingRelationship","","","id-718823","id-3716424db89446b59aaef8164198f9f6",""
"id-b66f41db986c4ed09dbf32deaea8be4f","ServingRelationship","","","id-736449","id-0ecbd9d1faaa47a49a508613dea2efd0",""
"id-06e333e39c664871bf7f4f5790b497e0","ServingRelationship","","","id-711337","id-3716424db89446b59aaef8164198f9f6",""
"id-26000fc533234275a3f037e5827a8cff","ServingRelationship","","","id-718845","id-d78e8cc1492d47c2851e1a2407e9959f",""
"id-7d63e5bc1d434cb3bf602e52e97d95f4","ServingRelationship","","","id-718724","id-66cbd1922333427da4a6446c460c5c85",""
"id-e41dba4ad93e46eb889a74110895bc7a","ServingRelationship","","","id-711323","id-91bf847e403945859162d47ea5d7490f",""
"id-a09567a51ad64d82820396f158f88339","ServingRelationship","","","id-718800","id-df9fefba488846358a0b0593b99c6284",""
"id-dd8865de6a0246de8a2aa61daaf1df02","ServingRelationship","","","id-718726","id-df9fefba488846358a0b0593b99c6284",""
"id-a079325fb4664113b088e76b13f0d1e0","ServingRelationship","","","id-718720","id-afa6bf1f62714f499a365d33d9c4eb15",""
"id-81b23d59ace044b19983fc999bcda000","ServingRelationship","","","id-711337","id-2653d94e08524482adaf3439ed2972e3",""
"id-802be9d476b749269859f5dbcb243771","ServingRelationship","","","id-718383","id-df9fefba488846358a0b0593b99c6284",""
"id-81d4fcd8feca44afb21ad85bf62df63f","ServingRelationship","","","id-711318","id-afa6bf1f62714f499a365d33d9c4eb15",""
"id-b957cbbf9bb84782b418505fd316ac3a","ServingRelationship","","","id-718167","id-0ecbd9d1faaa47a49a508613dea2efd0",""
"id-fc6e231b2e44419e8e5e8bd2d208a3e2","ServingRelationship","","","id-718836","id-988752337f59432bb5552965cb7a96cc",""
"id-733c6edff48d4a4195aeba941c37ffb5","ServingRelationship","","","id-718806","id-66cbd1922333427da4a6446c460c5c85",""
"id-3474d130307d4376ad597bd72803dd1c","ServingRelationship","","","id-718723","id-91bf847e403945859162d47ea5d7490f",""
"id-1d6eec9cd3c0452eb1d880f54a15dfc7","ServingRelationship","","","id-736318","id-63641939a77640b887628b46caf81710",""
"id-458a5affc1724a17abd8c614ecd1317e","ServingRelationship","","","id-736423","id-a5b3cfa283954862b6d6a05af2acd12d",""
"id-bd38c66446734ad2bb905190a7cd7b8c","ServingRelationship","","","id-736519","id-988752337f59432bb5552965cb7a96cc",""
"id-7f11cd285916494bbbe3fc71a8d3686f","ServingRelationship","","","id-718800","id-24459716ccb14af5bff12769ebcb5476",""
"id-bd8a6595e7184fb39b773cfa83671e11","ServingRelationship","","","id-718769","id-1c1d6f6d910a432f94a16f80147f0e4b",""
"id-c4d7731329874c06a1359f2f5568f906","ServingRelationship","","","id-718345","id-66cbd1922333427da4a6446c460c5c85",""
"id-12067ff3a897401aba1d8d899aabdf26","ServingRelationship","","","id-736517","id-f6eb2df1c8894a1a89ec05d23dd4b68b",""
"id-771338988c0849dcac269494e1611df9","ServingRelationship","","","id-718169","id-3716424db89446b59aaef8164198f9f6",""
"id-5b1d0ac612304b36b5b3b5461fd44035","ServingRelationship","","","id-718167","id-988752337f59432bb5552965cb7a96cc",""
"id-fce870242d83490e98bed630a1cbcbd5","ServingRelationship","","","id-736559","id-f6eb2df1c8894a1a89ec05d23dd4b68b",""
"id-f699f5a45825405a81042490d80c0452","ServingRelationship","","","id-718334","id-24459716ccb14af5bff12769ebcb5476",""
"id-0bbe2876f0a842d6b9b8ea24d94607eb","ServingRelationship","","","id-718772","id-df9fefba488846358a0b0593b99c6284",""
"id-fd05c3cfa3e64a1a9c30b50eb385400b","ServingRelationship","","","id-736547","id-6768bc9140094b1daa8706577a9a0b6e",""
"id-6d5f5ec3af864682a6d3324c51060451","ServingRelationship","","","id-718700","id-3716424db89446b59aaef8164198f9f6",""
"id-c20571ed6d2646efbfc5bbd634cf71ea","ServingRelationship","","","id-718734","id-d78e8cc1492d47c2851e1a2407e9959f",""
"id-cdcc485fc7a7429b8ffbf5a46348a035","ServingRelationship","","","id-718698","id-df9fefba488846358a0b0593b99c6284",""
"id-54702f3278184c3899878f06ee473a38","ServingRelationship","","","id-718697","id-91bf847e403945859162d47ea5d7490f",""
"id-36edc7dd694945c6af5137637b07933f","ServingRelationship","","","id-718836","id-f6eb2df1c8894a1a89ec05d23dd4b68b",""
"id-a0d9902f65cb4ef48dbc1fb5ba07dc5e","ServingRelationship","","","id-736531","id-6768bc9140094b1daa8706577a9a0b6e",""
"id-393b971931cb44789a6715ba46ab2167","ServingRelationship","","","id-718342","id-66cbd1922333427da4a6446c460c5c85",""
"id-f47e450423fc4a39b285326829427ef4","ServingRelationship","","","id-718759","id-afa6bf1f62714f499a365d33d9c4eb15",""
"id-ff09ca1ec8694c608363cfd68b613fbb","ServingRelationship","","","id-718749","id-3716424db89446b59aaef8164198f9f6",""
"id-a694cc183f4a4aa8968b6db7afe6b1ee","ServingRelationship","","","id-718705","id-0ecbd9d1faaa47a49a508613dea2efd0",""
"id-5fc552d89d8a4a7a9df0bc1ff829022c","ServingRelationship","","","id-736383","id-a5b3cfa283954862b6d6a05af2acd12d",""
"id-ca29c8da568e43f3a2a8842d7aa4eceb","ServingRelationship","","","id-718811","id-f6eb2df1c8894a1a89ec05d23dd4b68b",""
"id-3142e59349cf4c55aa78a1a120cac894","ServingRelationship","","","id-711331","id-df9fefba488846358a0b0593b99c6284",""
"id-bf3e1a7f4421462c9eec4da40097993e","ServingRelationship","","","id-711282","id-91bf847e403945859162d47ea5d7490f",""
"id-1b98ca8d87eb4fc5ab0b44f5155b8ad8","ServingRelationship","","","id-718774","id-2653d94e08524482adaf3439ed2972e3",""
"id-9cd229fa74014e8691f0a41d02ca988f","ServingRelationship","","","id-718768","id-3716424db89446b59aaef8164198f9f6",""
"id-33b06827bed840c9ab540e67fe4ba70a","ServingRelationship","","","id-718789","id-91bf847e403945859162d47ea5d7490f",""
"id-3dd26faa98fb4458a2584dfc36a09c89","ServingRelationship","","","id-718823","id-4993de1666b84efcbc102bcd6102ada2",""
"id-089f150690a54f449922ef33cd8a9360","ServingRelationship","","","id-718763","id-3716424db89446b59aaef8164198f9f6",""
"id-cdc1407310f148e3b5e3b53bcf09e39d","ServingRelationship","","","id-711323","id-afa6bf1f62714f499a365d33d9c4eb15",""
"id-fc8dfd27a3fc432ca890ddd9778b86f6","ServingRelationship","","","id-711331","id-24459716ccb14af5bff12769ebcb5476",""
"id-f3a0841f82cc4df4a8db77ef4b5d7733","ServingRelationship","","","id-718793","id-afa6bf1f62714f499a365d33d9c4eb15",""
"id-ba863ad987eb476b9466e79453d6f5bf","ServingRelationship","","","id-718173","id-2653d94e08524482adaf3439ed2972e3",""
"id-ccac27ecbb284882bd031c31ad294eaf","ServingRelationship","","","id-711342","id-3716424db89446b59aaef8164198f9f6",""
"id-2b034f10110f44c4842a9b8b5524dc39","ServingRelationship","","","id-718785","id-afa6bf1f62714f499a365d33d9c4eb15",""
"id-0d984ab8693a4c12b04bd889cf655ee6","ServingRelationship","","","id-736496","id-0ecbd9d1faaa47a49a508613dea2efd0",""
"id-adf4124c18d8486c9b75b03df175f0ff","ServingRelationship","","","id-711323","id-4993de1666b84efcbc102bcd6102ada2",""
"id-9acfcaf2ffda4359a96b84a93dea18d1","ServingRelationship","","","id-711316","id-66cbd1922333427da4a6446c460c5c85",""
"id-079e495d51ba43e1beeb17094a29ad0b","ServingRelationship","","","id-711321","id-3716424db89446b59aaef8164198f9f6",""
"id-98743e81272944199325749eb0e1cfd6","ServingRelationship","","","id-736537","id-6768bc9140094b1daa8706577a9a0b6e",""
"id-ca3c034535fb4a7bb5be25ed22139415","ServingRelationship","","","id-718760","id-1c1d6f6d910a432f94a16f80147f0e4b",""
"id-471d8264a3714dda906c0f578aebd125","ServingRelationship","","","id-718754","id-4993de1666b84efcbc102bcd6102ada2",""
"id-46555fe02e374ffaa22dce3efce90401","ServingRelationship","","","id-718760","id-df9fefba488846358a0b0593b99c6284",""
"id-2e0dbe8b42d7475ca10f795b87dc55e0","ServingRelationship","","","id-736411","id-988752337f59432bb5552965cb7a96cc",""
"id-f1b38c9b338a433bbca0c9ab670cea3f","ServingRelationship","","","id-736322","id-63641939a77640b887628b46caf81710",""
"id-8dd3e229e75141e485e325777caaa5be","ServingRelationship","","","id-718824","id-6768bc9140094b1daa8706577a9a0b6e",""
"id-7dc3578af14f48fca08649c63e78a53c","ServingRelationship","","","id-718738","id-1c1d6f6d910a432f94a16f80147f0e4b",""
"id-94cf22a22db745c38d287bac4e982e4f","ServingRelationship","","","id-718720","id-4993de1666b84efcbc102bcd6102ada2",""
"id-df950a1141d84721bd017ff07047b971","ServingRelationship","","","id-718173","id-24459716ccb14af5bff12769ebcb5476",""
"id-c932b129e58243489d8d2958d23d8483","ServingRelationship","","","id-723007","id-91bf847e403945859162d47ea5d7490f",""
"id-7616524248b44e80be50057469e28b12","ServingRelationship","","","id-718734","id-1c1d6f6d910a432f94a16f80147f0e4b",""
"id-167166d3b5fc4ba89b0fb6d1240b9f1e","ServingRelationship","","","id-736314","id-6768bc9140094b1daa8706577a9a0b6e",""
"id-43a7be14cb52488680aa4695566be906","ServingRelationship","","","id-718771","id-1c1d6f6d910a432f94a16f80147f0e4b",""
"id-be42b2ce56d64d4baed3f13b2a834e4b","ServingRelationship","","","id-718732","id-66cbd1922333427da4a6446c460c5c85",""
"id-52e2eb249265417689069a8b4fe41577","ServingRelationship","","","id-718771","id-df9fefba488846358a0b0593b99c6284",""
"id-7bf4f5dd408e4828bdf19f64716527a4","ServingRelationship","","","id-718724","id-3716424db89446b59aaef8164198f9f6",""
"id-2547453303a34e9b9467bac89fbdb389","ServingRelationship","","","id-718169","id-91bf847e403945859162d47ea5d7490f",""
"id-4f02bb007f1544bfb275db847903b603","ServingRelationship","","","id-718716","id-66cbd1922333427da4a6446c460c5c85",""
"id-d1920a16ba204aa38aaaf5d79a7c76ff","ServingRelationship","","","id-718770","id-24459716ccb14af5bff12769ebcb5476",""
"id-1e3f22d98f6a4c46a63ac81065e08784","ServingRelationship","","","id-718702","id-1c1d6f6d910a432f94a16f80147f0e4b",""
"id-438c2d7503fc49a381af4430c3bb0df4","ServingRelationship","","","id-718716","id-1c1d6f6d910a432f94a16f80147f0e4b",""
"id-369ae39861554b1a83af74cd630e41c2","ServingRelationship","","","id-723007","id-66cbd1922333427da4a6446c460c5c85",""
"id-9cf94646f70f42eda246a538e04ec577","ServingRelationship","","","id-718844","id-988752337f59432bb5552965cb7a96cc",""
"id-99eac4df62024445ab37bfdfbd049f2e","ServingRelationship","","","id-718772","id-24459716ccb14af5bff12769ebcb5476",""
"id-d6aa8dd9a22a4765aab50aeeb3c29646","ServingRelationship","","","id-718769","id-66cbd1922333427da4a6446c460c5c85",""
"id-e26fb9c94d244d71a8dcbdfeccc67801","ServingRelationship","","","id-736356","id-f6eb2df1c8894a1a89ec05d23dd4b68b",""
"id-4fbde9105c2c44b189c8fb5e19b5f01e","ServingRelationship","","","id-718832","id-988752337f59432bb5552965cb7a96cc",""
"id-fe3775f95caf440a819da967b3151d28","ServingRelationship","","","id-718696","id-4993de1666b84efcbc102bcd6102ada2",""
"id-2522eeb1c2ba4ebfaa19e26baa2c1ed2","ServingRelationship","","","id-736377","id-6768bc9140094b1daa8706577a9a0b6e",""
"id-aaaa0de052894c179379cfc03473052d","ServingRelationship","","","id-736295","id-988752337f59432bb5552965cb7a96cc",""
"id-678ef98270fe44969d1998e7a244a37b","ServingRelationship","","","id-718772","id-4993de1666b84efcbc102bcd6102ada2",""
"id-e5209a0e277f4a4383160451c6396049","ServingRelationship","","","id-718707","id-3716424db89446b59aaef8164198f9f6",""
"id-81bf3695fcc44675920c90afa35a373a","ServingRelationship","","","id-736398","id-a5b3cfa283954862b6d6a05af2acd12d",""
"id-5e5a771f4e8f4d1f983795527f45685d","ServingRelationship","","","id-718334","id-1c1d6f6d910a432f94a16f80147f0e4b",""
"id-2ebd468445ea426da4606baf5aa9727a","ServingRelationship","","","id-711284","id-91bf847e403945859162d47ea5d7490f",""
"id-d2fdf0abb8f94979bdaf82686b95c50e","ServingRelationship","","","id-718731","id-3716424db89446b59aaef8164198f9f6",""
"id-d7fb0ae2dfb14cc6b1d9d67a14977406","ServingRelationship","","","id-736557","id-0ecbd9d1faaa47a49a508613dea2efd0",""
"id-5c4cadff4cff43c9b6c6fd2cc19aef0a","ServingRelationship","","","id-718342","id-3716424db89446b59aaef8164198f9f6",""
"id-6fb5319fa3e9492db959937c92a12f46","ServingRelationship","","","id-718167","id-f6eb2df1c8894a1a89ec05d23dd4b68b",""
"id-891ae62673ff4c29b0b3fd3bc216668f","ServingRelationship","","","id-718714","id-66cbd1922333427da4a6446c460c5c85",""
"id-9e20c52815ed43489eb7b2148ef9e292","ServingRelationship","","","id-711339","id-1c1d6f6d910a432f94a16f80147f0e4b",""
"id-38df13df63f34eedb8e4018a1b2e4449","ServingRelationship","","","id-718815","id-f6eb2df1c8894a1a89ec05d23dd4b68b",""
"id-31a0925459f44593a838d632e997e179","ServingRelationship","","","id-718723","id-df9fefba488846358a0b0593b99c6284",""
"id-f667df9904f64358af9a0ab337a8188b","ServingRelationship","","","id-718825","id-f6eb2df1c8894a1a89ec05d23dd4b68b",""
"id-8e83d293a1294dd7974664e9b1058c71","ServingRelationship","","","id-718758","id-afa6bf1f62714f499a365d33d9c4eb15",""
"id-1941a202f6554fc5a3574d83d43485ac","ServingRelationship","","","id-718703","id-df9fefba488846358a0b0593b99c6284",""
"id-ba08afd6a4e945d5b270da6b2173b11d","ServingRelationship","","","id-718766","id-df9fefba488846358a0b0593b99c6284",""
"id-791afe56e9284dbab381d0969954801d","ServingRelationship","","","id-718170","id-66cbd1922333427da4a6446c460c5c85",""
"id-14bacf654b644dc68d470711b0eeac51","ServingRelationship","","","id-718341","id-3716424db89446b59aaef8164198f9f6",""
"id-f7cf06ae07eb46e9b8a6aaff2603896c","ServingRelationship","","","id-718738","id-d78e8cc1492d47c2851e1a2407e9959f",""
"id-849265b930d84dbc94b826e1c23084f1","ServingRelationship","","","id-718823","id-afa6bf1f62714f499a365d33d9c4eb15",""
"id-91a743bd4251401d895e5777bae318e9","ServingRelationship","","","id-736318","id-0ecbd9d1faaa47a49a508613dea2efd0",""
"id-d39b0a1854804e5aa17cecc3fa41c103","ServingRelationship","","","id-718738","id-df9fefba488846358a0b0593b99c6284",""
"id-0b613396edb24920922d6c6eab022dec","ServingRelationship","","","id-718734","id-66cbd1922333427da4a6446c460c5c85",""
"id-e13dbbe56d2b452ea282de9629a54386","ServingRelationship","","","id-718740","id-1c1d6f6d910a432f94a16f80147f0e4b",""
"id-d3cf9653ee9e411f9e87f39ff18c6ca4","ServingRelationship","","","id-718733","id-91bf847e403945859162d47ea5d7490f",""
"id-e635e6e1a1c64a2ab5a55079653eb68b","ServingRelationship","","","id-718764","id-3716424db89446b59aaef8164198f9f6",""
"id-3f85681c113a442b821aac5c7e69f0ba","ServingRelationship","","","id-718379","id-3716424db89446b59aaef8164198f9f6",""
"id-f94c1c8ca243410eae4d083739920a21","ServingRelationship","","","id-718829","id-f6eb2df1c8894a1a89ec05d23dd4b68b",""
"id-5c2ff336e0684eb5b6b12fdaacc510b1","ServingRelationship","","","id-718838","id-63641939a77640b887628b46caf81710",""
"id-53174e703f3b4b59891e2de971324097","ServingRelationship","","","id-718769","id-4993de1666b84efcbc102bcd6102ada2",""
"id-44e691e80b9e4cbf8d82ba458174d107","ServingRelationship","","","id-718696","id-66cbd1922333427da4a6446c460c5c85",""
"id-6c4f036e943b4727b787e2d61aaa4103","ServingRelationship","","","id-718168","id-4993de1666b84efcbc102bcd6102ada2",""
"id-9dd9651da761461f82df11ba57c78121","ServingRelationship","","","id-736278","id-6768bc9140094b1daa8706577a9a0b6e",""
"id-4b3e5e73af9241c9b0ab534dd566a24b","ServingRelationship","","","id-718714","id-3716424db89446b59aaef8164198f9f6",""
"id-ca9fe6bb08da4e19a18d1f6c4627996e","ServingRelationship","","","id-718740","id-91bf847e403945859162d47ea5d7490f",""
"id-2263edf1adba4aa09a5fadab785a4455","ServingRelationship","","","id-718754","id-df9fefba488846358a0b0593b99c6284",""
"id-4edc4e88ebdf40f6bd183c70ce9483d2","ServingRelationship","","","id-718757","id-df9fefba488846358a0b0593b99c6284",""
"id-342472271af64e5c9b51013cf2797875","ServingRelationship","","","id-718822","id-988752337f59432bb5552965cb7a96cc",""
"id-534b99bad67b4ca08f793c5f8d632980","ServingRelationship","","","id-718802","id-afa6bf1f62714f499a365d33d9c4eb15",""
"id-c7e2483117a4461d9cf2a9f20f130776","ServingRelationship","","","id-718823","id-df9fefba488846358a0b0593b99c6284",""
"id-59fe6fbb2b534113b312f8417bce2368","ServingRelationship","","","id-718810","id-df9fefba488846358a0b0593b99c6284",""
"id-6c9ec13abd624b78a878988e5f88b828","ServingRelationship","","","id-718759","id-3716424db89446b59aaef8164198f9f6",""
"id-03817ee1b26649a980bdfeba35a900b9","ServingRelationship","","","id-718338","id-2653d94e08524482adaf3439ed2972e3",""
"id-baded4157eaa4ab99b2ad26013762cfe","ServingRelationship","","","id-711331","id-afa6bf1f62714f499a365d33d9c4eb15",""
"id-dee5b51586b94aa796789846cdae03aa","ServingRelationship","","","id-736533","id-6768bc9140094b1daa8706577a9a0b6e",""
"id-e8c7c831d4db44f9b49463b99f2be08a","ServingRelationship","","","id-718698","id-66cbd1922333427da4a6446c460c5c85",""
"id-2ae947008dba417e9e50103ed465bd43","ServingRelationship","","","id-718714","id-afa6bf1f62714f499a365d33d9c4eb15",""
"id-5df907e95cba4e4abc8bcf6ea01a13c1","ServingRelationship","","","id-711339","id-0ecbd9d1faaa47a49a508613dea2efd0",""
"id-4dd6783968234bb3a8e0049c29e3a9d2","ServingRelationship","","","id-718832","id-a5b3cfa283954862b6d6a05af2acd12d",""
"id-f81f0d0a5c7846f090d1bf47883c9f6f","ServingRelationship","","","id-718828","id-a5b3cfa283954862b6d6a05af2acd12d",""
"id-66c4f1331ead4e16bce88e3c01be2ac2","ServingRelationship","","","id-718693","id-3716424db89446b59aaef8164198f9f6",""
"id-b88016205c9649799afb5153cdac46fc","ServingRelationship","","","id-736407","id-63641939a77640b887628b46caf81710",""
"id-246b2b3840a749ac82040272702c3934","ServingRelationship","","","id-718734","id-91bf847e403945859162d47ea5d7490f",""
"id-37964be7bb014af6aacb0be3994db875","ServingRelationship","","","id-718712","id-91bf847e403945859162d47ea5d7490f",""
"id-018eb46f70ba4a57af5c6740795c1a1a","ServingRelationship","","","id-718832","id-f6eb2df1c8894a1a89ec05d23dd4b68b",""
